the_geom,OBJECTID,WARD,PARCEL,PID_LONG,WPD,BATCH,OBJECTID_1,PID,CM_ID,OWNER,ST_NUM,ST_NAME,ST_NAM_SUF,UNIT_NUM,ZIPCODE,FULL_ADDRE,LU,PTYPE,LOTSIZE,MAIL_ADDRE,MAIL_CS,MAIL_ZIP,OWN_OCC,GROSS_AREA,BLDG_AREA,AV_TOTAL,AV_LAND,AV_BLDG,GROSS_TAX,GROSS_TAX_,NUM_FLOORS
"MULTIPOLYGON (((-71.07912322962325 42.34461640251173, -71.07911854548205 42.34461504326104, -71.07911424741089 42.34461310534338, -71.07911419432543 42.34461314923022, -71.07895278919253 42.34450290261793, -71.07880092400751 42.344399893163136, -71.07855215779368 42.34423233748661, -71.07850916205193 42.344201029773444, -71.07845544280667 42.34415806892143, -71.07841479847013 42.34412262186024, -71.07841384121943 42.34412068387191, -71.07841333059382 42.344118654968305, -71.07841328077868 42.34411659131268, -71.07841369316789 42.34411455016307, -71.0784145563766 42.34411258802797, -71.07841584636789 42.34411075935, -71.07841752741176 42.34410911475295, -71.07841955304008 42.34410769981597, -71.07842186700181 42.34410655384778, -71.07842440516626 42.34410570848873, -71.07842709718358 42.34410518718976, -71.07842986850243 42.34410500442987, -71.0784326422668 42.34410516528364, -71.07843534168373 42.34410566534248, -71.07848438268618 42.34413143636513, -71.07852983487753 42.344158341638924, -71.0785776790941 42.34419056744263, -71.07888139624316 42.344398387358744, -71.07915287863017 42.34458115039113, -71.0791559416867 42.34458410985959, -71.07915827137245 42.34458741674649, -71.0791597977974 42.344590971920795, -71.07916047526666 42.344594669139546, -71.07916028344681 42.34459839759857, -71.07915922828778 42.3446020457995, -71.07915734129277 42.34460550444506, -71.07915467890352 42.34460866994905, -71.07915132070235 42.344611447766795, -71.07914736750386 42.34461375458322, -71.07914293730971 42.34461552137169, -71.07913816304773 42.34461669522944, -71.07913318735227 42.344617241027386, -71.0791281594797 42.34461714245196, -71.07912322962325 42.34461640251173)))",75192,4,788-500,0400788500,04-03-005,0,29982,0400788500,,CITY OF BOSTON,27P,BRADDOCK,PK,,02116,27P BRADDOCK PK,E,902,3995,1 CITY  HALL  PZ,BOSTON   MA,02201,N,0,0,35000,35000,0,0,0,0
"MULTIPOLYGON (((-71.12684889057604 42.279355612503224, -71.12683650247097 42.279366369011875, -71.12533834760741 42.2806671691009, -71.12533494994025 42.2806692195814, -71.12533112907059 42.280670806965645, -71.12532699820792 42.28067188402884, -71.12532267969432 42.28067241894291, -71.12531830157158 42.28067239588035, -71.12531399379459 42.280671815440684, -71.12530988385453 42.280670694899676, -71.12530609370862 42.28066906749691, -71.12530273564748 42.28066698136851, -71.12529990922755 42.28066449839546, -71.12529769832612 42.280661692262306, -71.12529616843635 42.280658645989476, -71.12529536478603 42.28065545008313, -71.12529531129366 42.28065219910711, -71.12529600963488 42.28064898957223, -71.12529743902651 42.28064591651111, -71.125299557068 42.28064307110999, -71.12681330393009 42.279333250053774, -71.12681638122095 42.279331467017734, -71.12681981113876 42.279330083881845, -71.12682350063757 42.27932913810293, -71.12682734929062 42.27932865543486, -71.12683125236995 42.27932864906042, -71.12683510368718 42.27932911916149, -71.1268387987863 42.27933005284157, -71.12684223694981 42.279331424834915, -71.1268453246266 42.279333197780886, -71.12684797802574 42.27933532346194, -71.12685012488306 42.27933774403854, -71.1268517069347 42.27934039372597, -71.12685268097115 42.279343200465675, -71.12685302059948 42.279346087951176, -71.12685271670453 42.279348977561014, -71.12685177731646 42.27935179081729, -71.1268502280734 42.279354451143384, -71.12684889057604 42.279355612503224)))",75193,18,4687-500,1804687500,18-09-010,0,113269,1804687500,,CITY OF BOSTON,2P,DELANO,PK,,02131,2P DELANO PK,E,902,8389,1 CITY HALL PZ,BOSTON MA,02201,N,0,0,134200,134200,0,0,0,0
"MULTIPOLYGON (((-71.1053833826868 42.33438623605096, -71.1053979307201 42.334399620988734, -71.10539161114177 42.3343942967327, -71.10536523456342 42.33437308980512, -71.10519840764617 42.33423895940642, -71.10519298659301 42.334235575514576, -71.1051882385249 42.334231673477014, -71.10518425775504 42.334227331242765, -71.10518117053799 42.3342227048469, -71.10517423062454 42.33420760647177, -71.10517060753189 42.33419688774135, -71.10517026181134 42.33419258407092, -71.10517051616718 42.33418487934009, -71.10517164027635 42.33417721447713, -71.10517362657625 42.33416964442575, -71.105175546432 42.334163182410734, -71.1051763160549 42.3341615726655, -71.10518198210009 42.334151163145435, -71.105192478661 42.334140184075, -71.10519715519526 42.33413648554799, -71.10520250295932 42.33413332769612, -71.10520841241419 42.334130777669884, -71.10525548472746 42.33410443553592, -71.1053072035034 42.33407609635254, -71.10537908589082 42.33404059678222, -71.1053792490958 42.33404200153063, -71.10537474723077 42.33404585749541, -71.10536650254485 42.33405346507602, -71.10535786849863 42.33406300571133, -71.10535410062018 42.33406716942654, -71.10535376586493 42.33406753927948, -71.10534926883216 42.33407369433146, -71.1053468757054 42.33407725335639, -71.10534089862819 42.33408626465362, -71.1053353474802 42.33409543029198, -71.10533023063306 42.334104755305475, -71.1053255694226 42.33411421553163, -71.10532135277892 42.33412380215125, -71.1053176031391 42.334133504177274, -71.10531432349386 42.33414331652699, -71.10531149221124 42.33415321603183, -71.10530914993225 42.33416319527954, -71.10530727020164 42.33417324539825, -71.10530587461338 42.33418333880159, -71.10530433998194 42.33419413105555, -71.10530364715697 42.33420310605007, -71.10530421621677 42.33421397542428, -71.10530478232992 42.33422531730016, -71.10530599117357 42.33423571635903, -71.10530720579241 42.3342451705019, -71.10530905147358 42.334255571747164, -71.10531090587698 42.3342645555747, -71.10531275450616 42.33427448431815, -71.10531330351962 42.334276005687194, -71.10531651058123 42.33428489220984, -71.10532090644203 42.334294829698216, -71.10532530218588 42.334304767186005, -71.10532970099558 42.33431423226015, -71.10533474253741 42.33432275451702, -71.10534167679553 42.334334118254304, -71.10534735800633 42.334342170194724, -71.10535429828029 42.33435258892825, -71.10536061338568 42.33436111555585, -71.10536756827713 42.33436917186751, -71.1053757880071 42.334378650055896, -71.10538202136064 42.334384876276374, -71.1053833826868 42.33438623605096)))",75194,10,197-500,1000197500,10-03-065,0,70312,1000197500,,CITY OF BOSTON,725,HUNTINGTON,AV,,02115,725 HUNTINGTON AV,E,902,2475,1 CITY HALL PZ,BOSTON   MA,02201,N,0,0,59400,59400,0,0,0,0
"MULTIPOLYGON (((-71.1002821370312 42.32638811093902, -71.10026532772983 42.32637552022814, -71.10025172020624 42.32636095479648, -71.10024172785448 42.32634485733471, -71.10023565443132 42.326327716867794, -71.10023368432702 42.32631005414414, -71.10023587745835 42.326292405899444, -71.10024216712438 42.32627530842882, -71.10025236235973 42.32625928108609, -71.10026615323815 42.32624481102346, -71.10028312079217 42.32623233777116, -71.1003027494017 42.32622224037266, -71.1003244428438 42.32621482558592, -71.1003475417454 42.32621031881195, -71.1003713444557 42.3262088568793, -71.10039512766042 42.32621048425202, -71.10041816863831 42.32621515143868, -71.10043976749733 42.326222716738044, -71.10045926773942 42.326232950174294, -71.10047607704156 42.326245540857244, -71.10048968459252 42.3262601061749, -71.10049967699341 42.32627620370319, -71.10050575048307 42.32629334415631, -71.10050772066276 42.326311006875414, -71.10050552760661 42.326328655125174, -71.10049923800648 42.326345752610045, -71.10048904282026 42.32636177988659, -71.10047525196676 42.32637625006342, -71.10045828441197 42.32638872334364, -71.10043865577566 42.326398820768325, -71.10041696228384 42.32640623557637, -71.10039386331572 42.326410742364104, -71.10037006052997 42.32641220430135, -71.10034627725015 42.326410576923514, -71.10032323620638 42.326405909722624, -71.10030163729881 42.32639834440163, -71.1002821370312 42.32638811093902)))",75195,10,2467-500,1002467500,10-07-010,0,73378,1002467500,,CITY OF BOSTON,65,HEATH,ST,,02130,65 HEATH ST,E,902,4291,1 CITY HALL PZ,BOSTON MA,02201,N,0,0,68700,68700,0,0,0,0
"MULTIPOLYGON (((-71.10989135809925 42.32198609946129, -71.10987520061293 42.321984995099214, -71.10985954703916 42.32198182545367, -71.10984487294073 42.3219766867998, -71.10983162416517 42.321969735287276, -71.1098202033863 42.32196118197708, -71.1098109575968 42.321951287003365, -71.10980416763108 42.32194035084459, -71.10980003981588 42.321928705865204, -71.10979869952733 42.321916705844004, -71.10980018770526 42.32190471551283, -71.10980445891387 42.32189309895893, -71.10981138341579 42.321882209445704, -71.10982075079563 42.32187237757068, -71.10983227652348 42.32186390224318, -71.10984561041694 42.321857040878314, -71.10986034721738 42.321852002056964, -71.10987603917447 42.32184893880669, -71.1098922095618 42.321847944257605, -71.10990836689562 42.32184904852916, -71.10992402043901 42.321852218168175, -71.10993869451502 42.32185735681203, -71.10995194327826 42.321864308400215, -71.109963364058 42.3218728616097, -71.10997260985933 42.32188275665911, -71.10997939996687 42.32189369272062, -71.10998352781219 42.3219053377815, -71.10998486801778 42.321917337712385, -71.1099833799923 42.3219293281341, -71.10997910881467 42.32194094460675, -71.10997218421629 42.321951834217366, -71.10996281684874 42.321961666016755, -71.10995129112003 42.32197014144498, -71.10993795721475 42.321977002734094, -71.10992322039138 42.32198204156531, -71.10990752840357 42.32198510482191, -71.10989135809925 42.32198609946129)))",75196,19,192-500,1900192500,19-01-020,0,124207,1900192500,,CITY OF BOSTON,399P,CENTRE,ST,,02130,399P CENTRE ST,E,902,1980,1 CITY HALL PZ,BOSTON MA,02201,N,0,0,31700,31700,0,0,0,0
"MULTIPOLYGON (((-71.05332257949227 42.364007826037025, -71.0532666875762 42.36397233964796, -71.05325969242999 42.36396786020471, -71.05319420056038 42.36392592182165, -71.05318859504477 42.363922332290976, -71.05350984690381 42.36373839353397, -71.0533891313042 42.36405004620703, -71.05338496413604 42.364047402637546, -71.05332330503866 42.36400828670051, -71.05332257949227 42.364007826037025)))",75197,3,3223-500,0303223500,03-01-065,0,21350,0303223500,,CITY OF BOSTON,1P,NORTH,SQ,,02113,1P NORTH SQ,E,902,3840,1 CITY HALL PZ,BOSTON  MA,02201,N,0,0,460800,460800,0,0,0,0
"MULTIPOLYGON (((-71.07373736560898 42.352939346378236, -71.07386419345086 42.353197502747456, -71.07375818383028 42.353227294347526, -71.07178305286148 42.35376081844757, -71.07165182221016 42.35349996497843, -71.0716596293727 42.35349790846113, -71.07169690113034 42.35348809057774, -71.07178885629618 42.353463867651165, -71.07196604681464 42.35341651123795, -71.07217020981466 42.35336088932994, -71.07235659756437 42.353311232078866, -71.0725316001782 42.35326334356962, -71.07254389886727 42.35325997809429, -71.0727011593132 42.35321745299039, -71.07290225783571 42.35316320308895, -71.07307577059117 42.353117220390935, -71.07326522187554 42.353066643037415, -71.07343535634463 42.35302044020311, -71.07354724846681 42.35299032544242, -71.07356493378485 42.35298555290601, -71.0736558935556 42.35296113126258, -71.07372739047194 42.352941733072136, -71.07373472420845 42.352939743590866, -71.07373736560898 42.352939346378236)))",75198,5,2824-500,0502824500,05-06-030,0,42408,0502824500,,CITY OF BOSTON,15P,COMMONWEALTH,AV,,02116,15P COMMONWEALTH AV,E,902,60476,1 CITY HALL PZ,BOSTON   MA,02201,N,0,0,12700000,12700000,0,0,0,0
"MULTIPOLYGON (((-71.07849740496454 42.3519457112747, -71.0783678650027 42.35168933508118, -71.078371823353 42.351688262143945, -71.07837149205834 42.351687577584435, -71.07932012407841 42.3514325427788, -71.07938803742472 42.3514137194597, -71.07952961710248 42.35137571562346, -71.07971154409591 42.35132635418383, -71.07980280399383 42.351302259216396, -71.07982420943344 42.351296608031674, -71.08003034477368 42.35124053103747, -71.08020722821337 42.35119184550648, -71.08024603369765 42.35127218323607, -71.08025960210472 42.3512987202339, -71.08025825439307 42.35129908183744, -71.08026261226283 42.351307854164276, -71.08028013321015 42.35134359219233, -71.08028085777332 42.351345065143505, -71.08033233365455 42.35144970343536, -71.07980087190157 42.35159316648913, -71.07961519442873 42.35164328770995, -71.07849791873454 42.35194557222133, -71.07849740496454 42.3519457112747)))",75199,5,2939-500,0502939500,05-06-025,0,42778,0502939500,,CITY OF BOSTON,175P,COMMONWEALTH,AV,,02116,175P COMMONWEALTH AV,E,902,52674,1 CITY HALL PZ,BOSTON   MA,02201,N,0,0,11061500,11061500,0,0,0,0
"MULTIPOLYGON (((-71.08283802191895 42.350773895374836, -71.08271208095917 42.35051768833097, -71.08271332559993 42.35051735187769, -71.08279934167231 42.350494102113224, -71.08444613046936 42.350048967242124, -71.08444615499783 42.350049017734214, -71.08457834328794 42.3503055605187, -71.08453145508751 42.35031810710876, -71.08438185434649 42.35035851712824, -71.08425373580377 42.350393294102524, -71.08413315785177 42.35042606713808, -71.08390111521248 42.350487942820074, -71.08374061854606 42.35053179586348, -71.0834801564346 42.35060241951186, -71.08325847806607 42.35066240934645, -71.08318810098694 42.350679944065035, -71.08292123408187 42.35075146603899, -71.08288283457803 42.35076180128437, -71.08283802191895 42.350773895374836)))",75200,5,3391-500,0503391500,05-06-025,0,44245,0503391500,,CITY OF BOSTON,255P,COMMONWEALTH,AV,,02115,255P COMMONWEALTH AV,E,902,49929,1 CITY HALL PZ,BOSTON   MA,02201,N,0,0,6241100,6241100,0,0,0,0
"MULTIPOLYGON (((-71.08219674045237 42.295829229177244, -71.08227391684474 42.29581208984324, -71.08240102252172 42.296227947834886, -71.08233573042078 42.29624015134423, -71.08229208067714 42.29624757434062, -71.08222384010341 42.29625740027083, -71.08221196288744 42.29625995332984, -71.08208252759023 42.295854593092514, -71.08219674045237 42.295829229177244)))",75235,14,2039,1402039000,14-02-105,0,88369,1402039000,,CITY OF BOSTON BY FCL,168,HARVARD,ST,,02124,168 HARVARD ST,E,902,8105,168 HARVARD ST,DORCHESTER MA,02124,N,0,0,89000,89000,0,0,0,0
"MULTIPOLYGON (((-71.07167987736442 42.28848456301613, -71.0716093548504 42.2883541041229, -71.07154367336535 42.288366764745966, -71.07150187705736 42.288289957614616, -71.07157323968597 42.28828207656869, -71.07151932127357 42.28816976603229, -71.07169478143645 42.288113073303506, -71.07185483900311 42.288438846285295, -71.07167987736442 42.28848456301613)))",75277,17,1323,1701323000,17-08-015,0,103941,1701323000,,CITY OF BOSTON,6,EUCLID,ST,,02124,6 EUCLID ST,E,902,6906,6 EUCLID,DORCHESTER MA,02124,N,0,0,65800,65800,0,0,0,2
"MULTIPOLYGON (((-71.06276614893198 42.29656266185524, -71.06276001123963 42.296563253620796, -71.06275382669413 42.29656307650094, -71.06274776866283 42.29656213537045, -71.06274200728788 42.29656045678139, -71.06273670405422 42.29655808771323, -71.0627320080105 42.29655509468016, -71.06272805081468 42.29655156178033, -71.06272507663343 42.29654775820905, -71.06272494344125 42.2965475879614, -71.06272414684086 42.29654600843961, -71.06272277323924 42.296543284813744, -71.06272160099888 42.29653877313473, -71.0627214595562 42.29653417949875, -71.06272235298913 42.29652963274162, -71.06272425616805 42.29652526053422, -71.06272711584724 42.296521185522906, -71.06273085151507 42.29651752208375, -71.06273535849293 42.29651437290965, -71.06274051031784 42.29651182656061, -71.06443007000026 42.29606755169597, -71.06443623541676 42.29606728774893, -71.06444237355299 42.29606779143895, -71.06444831252733 42.29606904850356, -71.0644538855707 42.296071023624904, -71.06445893645947 42.29607366159157, -71.06446332364798 42.29607688836846, -71.06446692403823 42.29608061330595, -71.06446963650764 42.29608473213914, -71.06447017227872 42.296086079363086, -71.06447138520522 42.2960891292833, -71.06447212094614 42.29609368143953, -71.06447182320011 42.29609826085131, -71.06447050030125 42.29610273916893, -71.06446866993068 42.2961061065843, -71.06446818930725 42.29610699078602, -71.06446495490917 42.296110896523366, -71.06446088810938 42.29611434669735, -71.06445610264858 42.29611724470668, -71.06276614893198 42.29656266185524)))",75453,16,859-500,1600859500,16-01-075,0,96518,1600859500,,CITY OF BOSTON,1P,CENTERVALE,PK,,02124,1P CENTERVALE PK,E,902,9745,1 CITY HALL PZ,BOSTON MA,02201,N,0,0,107200,107200,0,0,0,0
"MULTIPOLYGON (((-71.0792989085979 42.34180725600066, -71.07838874951396 42.34087376524639, -71.07838725192505 42.340870716395536, -71.07838645137758 42.340867526266045, -71.07838637001761 42.340864281872236, -71.07838700997708 42.34086107182342, -71.07838835374561 42.34085798377862, -71.07839036454187 42.34085510207739, -71.0783929876309 42.34085250537332, -71.07839615128522 42.34085026453038, -71.07839976916384 42.34084844087538, -71.07840374257573 42.34084708401091, -71.07840796273265 42.34084623120907, -71.07841231466745 42.34084590558162, -71.07841667948347 42.34084611600055, -71.07842093802493 42.34084685693583, -71.07842497383947 42.34084810793965, -71.07842867695742 42.34084983488925, -71.07843194613608 42.34085199069793, -71.0793402661117 42.34178516449925, -71.07934153709162 42.341788249827495, -71.0793421044606 42.34179144857988, -71.07934195246821 42.34179467288775, -71.07934108525318 42.34179783434044, -71.07933952682731 42.341800846356094, -71.07933731964218 42.341803626196345, -71.07933452445174 42.3418060977756, -71.0793312176982 42.34180819323196, -71.07932749019439 42.34180985520585, -71.07932344415751 42.3418110379703, -71.07931919035592 42.34181170926485, -71.07931484574019 42.341811850550215, -71.07931052905724 42.34181145795807, -71.0793063590743 42.34181054237257, -71.07930244984829 42.34180912879817, -71.0792989085979 42.34180725600066)))",75454,4,2633-500,0402633500,04-04-040,0,33828,0402633500,,CITY OF BOSTON,1P,CONCORD,SQ,,02118,1P CONCORD SQ,E,902,5970,1 CITY HALL PZ,BOSTON   MA,02201,N,0,0,537300,537300,0,0,0,0
"MULTIPOLYGON (((-71.06434680768012 42.308629454341045, -71.06434583994552 42.30862962734963, -71.06433532938776 42.30863094428274, -71.0643247219097 42.30863171527252, -71.06431406604045 42.308631936814855, -71.06430341513277 42.308631609287566, -71.06429282147715 42.3086307327134, -71.06428233461062 42.30862931184634, -71.06427200547095 42.308627354167946, -71.06426188486672 42.30862486873993, -71.06425202146265 42.308621866723406, -71.06424252614904 42.30861789551759, -71.0642334160838 42.30861345308085, -71.06422473607267 42.30860856118476, -71.06421652488086 42.308603242631996, -71.06420882090815 42.30859752171653, -71.06420166052354 42.30859142562233, -71.06419507631004 42.30858498151924, -71.064189098224 42.30857822007938, -71.064183755268 42.30857117302517, -71.06407341991397 42.308406024780545, -71.06406942658404 42.30839779351697, -71.06406631412682 42.30838935853458, -71.06406410513918 42.30838077120126, -71.06406281002705 42.308372083716826, -71.06406243964278 42.30836335214648, -71.06406299457386 42.30835462856474, -71.0640644708991 42.30834596696113, -71.06406580206264 42.308341205935584, -71.06407052981378 42.308341705957716, -71.06409563091782 42.30834436106822, -71.06410903153035 42.30831824019622, -71.06411430507674 42.30831194371857, -71.06412031341604 42.30830600645607, -71.06412700925951 42.30830047520859, -71.0641343375185 42.30829539560483, -71.06414224090562 42.30829080615245, -71.06415065871555 42.30828674350205, -71.06415952257778 42.30828324076271, -71.06416876073516 42.308280324620334, -71.06417830417577 42.30827801825897, -71.06425747784985 42.30826119660372, -71.06437857708279 42.308234355917435, -71.0644307359402 42.30822278421278, -71.06450503601747 42.30820630025464, -71.06452327834016 42.30820257372086, -71.06454171696763 42.30819942590564, -71.06456031767415 42.308196862123495, -71.06457904895552 42.3081948876115, -71.06459476039515 42.30819357148298, -71.06463650762677 42.308190074400194, -71.06475216572207 42.30818399803214, -71.06475720869216 42.308184402451325, -71.0647621169288 42.30818535553521, -71.06476678127136 42.30818683526866, -71.06477109902146 42.308188808860194, -71.06477497582347 42.30819123459308, -71.06477832711629 42.30819405708903, -71.06478107819282 42.30819721591414, -71.0647831699078 42.308200641297404, -71.06478455568957 42.308204258598, -71.06478520438593 42.308207987350244, -71.06478510342733 42.30821174575367, -71.06478425431781 42.30821545267576, -71.06478267478 42.308219025377156, -71.06478040048734 42.30822238566473, -71.06471207611555 42.30828671713468, -71.06468766348395 42.30831022242053, -71.06461285381839 42.308382251963174, -71.06453266435516 42.30845856455231, -71.06446235853437 42.308525174983956, -71.06443335313794 42.308552655787736, -71.0644009004992 42.30858274408542, -71.06439348669379 42.3085882708707, -71.06438543831001 42.30859329823498, -71.06437681762819 42.30859778417672, -71.06436769125091 42.30860169470164, -71.06435813250515 42.308604998563176, -71.06434821668562 42.3086076708447, -71.06433801906776 42.30860968943945, -71.06434680768012 42.308629454341045)))",75455,15,2942-500,1502942500,15-04-030,0,95086,1502942500,,CITY OF BOSTON,325,BOWDOIN,ST,,02125,325 BOWDOIN ST,E,902,17358,1 CITY HALL PZ,BOSTON MA,02201,N,0,0,190900,190900,0,0,0,0
