MainID,St_name,Dist,DistName,StartTime,EndTime,Side,from,to,miles,oneway,week1,week2,week3,week4,week5,sunday,monday,tuesday,wednesday,thursday,friday,saturday,everyday,yearround
2690,Washington St,1B,Back Bay,00:01,07:00,,Stuart St,Marginal Rd,0.2540,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2691,Washington St,1T,Chinatown,00:01,07:00,,Temple Pl,Stuart St,0.2938,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2692,Washington St,6,West Roxbury,00:01,07:00,Even Side Median,Willet St,Dedham Town Line,1.0013,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True
2693,Washington St,6,West Roxbury,00:01,07:00,Odd,Willet St,Dedham Town Line,1.0013,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True
2694,Washington St,M,Multiple,00:01,07:00,Even,Columbus Ave,Brookley Rd,0.9479,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True
2695,Washington St,6,West Roxbury,00:01,07:00,Odd Side Median,Willet St,Dedham Town Line,1.0013,True,True,True,True,True,True,False,False,False,True,False,False,False,False,True
2696,Washington St,4,Allston/Brighton,08:00,12:00,Even,Foster St,Bigelow St,0.5640,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
2697,Washington St,4,Allston/Brighton,08:00,12:00,Odd,Foster St,Bigelow St,0.5640,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False
2698,Washington St,4,Allston/Brighton,08:00,12:00,Even,Winship St,Foster St,0.3299,False,True,True,True,True,True,False,False,False,False,True,False,False,False,False
2699,Washington St,1C,Charlestown,08:00,12:00,Even,Harvard St,Dead End,0.2362,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2700,Washington St,1C,Charlestown,08:00,12:00,Odd,Harvard St,Dead End,0.2362,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2701,Washington St,M,Multiple,08:00,12:00,Odd,Columbia Rd,Harvard St,0.6021,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True
2702,Washington St,M,Multiple,00:01,07:00,Even,Park St,Rockwell St,0.8519,True,True,True,True,True,True,False,False,True,False,False,False,False,False,True
2703,Water St,1F,Downtown,00:01,07:00,,Batterymarch St,Broad St,0.0530,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2704,Water St,1F,Downtown,00:01,07:00,,Washington St,Batterymarch St,0.1612,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2705,Waumbeck St,10R,Roxbury,12:00,16:00,Even,Warren St,Crawford St,0.4545,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2706,Waumbeck St,10R,Roxbury,12:00,16:00,Odd,Warren St,Crawford St,0.4545,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2707,Wave Ave,3,North Dorchester,12:00,16:00,Even,Savin Hill Ave,Dead End,0.0307,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2708,Wave Ave,3,North Dorchester,12:00,16:00,Odd,Savin Hill Ave,Dead End,0.0307,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2709,Waverly St,10R,Roxbury,08:00,12:00,Even,Warren St,Blue Hill Ave,0.2472,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2710,Waverly St,10R,Roxbury,08:00,12:00,Odd,Warren St,Blue Hill Ave,0.2472,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2711,Webley St,4,Allston/Brighton,08:00,12:00,Even,Islington St,Dead End,0.0487,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2712,Webley St,4,Allston/Brighton,08:00,12:00,Odd,Islington St,Dead End,0.0487,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2713,Webster St,9,East Boston,08:00,12:00,Even,Orleans St,Sumner St,0.4809,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2714,Webster St,9,East Boston,08:00,12:00,Odd,Orleans St,Sumner St,0.4809,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2715,Weld Ave,2,Jamaica Plain,12:00,16:00,Odd,Columbus Ave,School St,0.0894,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2716,Weld Ave,2,Jamaica Plain,12:00,16:00,Even,Columbus Ave,School St,0.0894,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2719,Weldon St,10R,Roxbury,08:00,12:00,Even,Holborn St,Quincy St,0.0705,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2720,Weldon St,10R,Roxbury,08:00,12:00,Odd,Holborn St,Quincy St,0.0705,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2721,Well St,1F,Downtown,00:01,07:00,,Wharf St,Custom House St,0.0544,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2722,Welles Ave,7,South Dorchester,08:00,12:00,Odd,Washington St,Dorchester Ave,0.4335,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2723,Welles Ave,7,South Dorchester,08:00,12:00,Even,Washington St,Dorchester Ave,0.4335,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2724,Wellington Hill St,7,South Dorchester,08:00,12:00,Even,Blue Hill Ave,Morton St,0.4992,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2725,Wellington Hill St,7,South Dorchester,08:00,12:00,Odd,Blue Hill Ave,Morton St,0.4992,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2726,Wellington St,1S,South End,08:00,12:00,Even,Columbus Ave,Claremont St,0.0858,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2727,Wellington St,1S,South End,08:00,12:00,Odd,Columbus Ave,Claremont St,0.0858,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2728,Wendell St,1F,Downtown,00:01,07:00,,Batterymarch St,Broad St,0.0595,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2729,Wenoah St,10R,Roxbury,12:00,16:00,Even,Elm Hill Ave,Waumbeck St,0.1131,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2730,Wenoah St,10R,Roxbury,12:00,16:00,Odd,Elm Hill Ave,Waumbeck St,0.1131,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2731,Wensley St,10M,Mission Hill,12:00,16:00,Odd,New Heath St,Bucknam St,0.2223,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2732,Wensley St,10M,Mission Hill,12:00,16:00,Even,New Heath St,Bucknam St,0.2223,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2733,Wentworth Ter,7,South Dorchester,08:00,12:00,Odd,Wentworth St,Dunbar Ave,0.0862,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2734,Wentworth Ter,7,South Dorchester,08:00,12:00,Even,Wentworth St,Dunbar Ave,0.0862,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2735,West Broadway,5,South Boston,05:00,07:00,Even,Dorchester Ave,Dorchester St,0.7854,False,True,True,True,True,True,False,False,True,False,False,False,False,False,False
2736,West Broadway,5,South Boston,05:00,07:00,Odd,Dorchester Ave,Dorchester St,0.7854,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False
2738,West First St,5,South Boston,13:00,17:00,Even,B St,Dorchester St,0.0000,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
2739,West First St,5,South Boston,09:00,13:00,Odd,B St,Dorchester St,0.0000,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False
2740,West Fourth St,5,South Boston,09:00,13:00,Odd,D St,East Fourth St,0.3303,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2741,West Fourth St,5,South Boston,09:00,13:00,Even,D St,East Fourth St,0.3303,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2742,West Newton St,1S,South End,08:00,12:00,Even,SW Corridor Path,Columbus Ave,0.1277,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False
2743,West Newton St,1S,South End,08:00,12:00,Odd,Tremont St,Columbus Ave,0.1636,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2744,West Newton St,1S,South End,08:00,12:00,Odd,SW Corridor Path,Columbus Ave,0.1277,False,True,True,True,True,True,False,False,False,False,False,True,False,False,False
2745,West Newton St,1S,South End,08:00,12:00,Even,Shawmut Ave,Tremont St,0.1545,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2746,West Newton St,1S,South End,08:00,12:00,Even,Washington St,Shawmut Ave,0.0733,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2747,West Newton St,1S,South End,08:00,12:00,Even,Tremont St,Columbus Ave,0.1636,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2748,West Newton St,1S,South End,08:00,12:00,Odd,Shawmut Ave,Tremont St,0.1545,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2749,West Brookline St,1S,South End,08:00,12:00,Even,Aguadilla St,Tremont St,0.0475,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2750,West Brookline St,1S,South End,12:00,16:00,Even,Tremont St,Warren Av,0.1396,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2751,West Brookline St,1S,South End,12:00,16:00,Odd,Tremont St,Warren Av,0.1396,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2752,West Ninth St,5,South Boston,13:00,17:00,Odd,D St,Dorchester St,0.2616,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2753,West Ninth St,5,South Boston,13:00,17:00,Even,D St,Dorchester St,0.2616,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2754,West School St,1C,Charlestown,12:00,16:00,Even,New Rutherford Ave,Main St,0.1621,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2755,West School St,1C,Charlestown,12:00,16:00,Odd,New Rutherford Ave,Main St,0.1621,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2756,West Second St,5,South Boston,09:00,13:00,Odd,B St,Dorchester St,0.5688,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2757,West Second St,5,South Boston,09:00,13:00,Even,B St,Dorchester St,0.5688,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2758,West Selden St,7,South Dorchester,12:00,16:00,Odd,Morton St,Faunce Rd,0.6356,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2759,West Selden St,7,South Dorchester,12:00,16:00,Even,Morton St,Faunce Rd,0.6356,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2760,West Seventh St,5,South Boston,13:00,17:00,Even,D St,Dorchester St,0.2843,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2761,West Seventh St,5,South Boston,13:00,17:00,Odd,D St,Dorchester St,0.2843,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2762,West Sixth St,5,South Boston,09:00,13:00,Even,D St,Dorchester St,0.2996,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2763,West Sixth St,5,South Boston,09:00,13:00,Odd,D St,Dorchester St,0.2996,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2764,West Springfield St,1S,South End,08:00,12:00,Even,Tremont St,Columbus Ave,0.1241,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2765,West Springfield St,1S,South End,08:00,12:00,Odd,Tremont St,Columbus Ave,0.1241,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2766,West Springfield St,1S,South End,08:00,12:00,Even,Washington St,Tremont St,0.2517,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2767,West Springfield St,1S,South End,08:00,12:00,Odd,Washington St,Tremont St,0.2517,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2768,West Brookline St,1S,South End,08:00,12:00,Even,Washington St,San Juan St,0.1333,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2769,West Brookline St,1S,South End,08:00,12:00,Odd,Washington St,San Juan St,0.1333,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2770,West St,1T,Chinatown,00:01,07:00,,Washington St,Tremont St,0.1013,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2771,West Third St,5,South Boston,09:00,13:00,Even,B St,Dorchester St,0.5693,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2772,West Third St,5,South Boston,09:00,13:00,Odd,B St,Dorchester St,0.5693,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2773,West Tremlett St,7,South Dorchester,12:00,16:00,Even,Washington St,Whitfield St,0.1763,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2774,West Tremlett St,7,South Dorchester,12:00,16:00,Odd,Washington St,Whitfield St,0.1763,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2775,West Walnut Park,10R,Roxbury,08:00,12:00,Even,Washington St,Amory St,0.2384,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2776,West Walnut Park,10R,Roxbury,08:00,12:00,Odd,Washington St,Amory St,0.2384,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2777,West Canton St,1S,South End,12:00,16:00,Odd,Warren Av,Columbus Ave,0.0710,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2778,West Canton St,1S,South End,12:00,16:00,Even,Warren Av,Columbus Ave,0.0710,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2779,West Canton St,1S,South End,12:00,16:00,Even,Tremont St,Warren Av,0.1265,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2780,West Canton St,1S,South End,12:00,16:00,Odd,Tremont St,Warren Av,0.1265,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False
2781,Carlisle St,10R,Roxbury,08:00,12:00,Even,Warren St,Dead End,0.0797,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2782,Carlisle St,10R,Roxbury,08:00,12:00,Odd,Warren St,Dead End,0.0797,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2783,West Cedar St,1H,Beacon Hill,08:00,12:00,Odd,Phillips St,Cambridge St,0.0545,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2784,West Cedar St,1H,Beacon Hill,08:00,12:00,Odd,Mt Vernon,Phillips St,0.2214,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2785,West Concord St,1S,South End,08:00,12:00,Even,Shawmut Ave,Tremont St,0.1653,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2786,West Concord St,1S,South End,08:00,12:00,Odd,Shawmut Ave,Tremont St,0.1653,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2788,West Concord St,1S,South End,08:00,12:00,Even,Washington St,Shawmut Ave,0.0750,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2789,West Concord St,1S,South End,08:00,12:00,Odd,Washington St,Shawmut Ave,0.0750,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2790,West Dedham St,1S,South End,08:00,12:00,Odd,Washington St,Tremont St,0.2159,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False
2791,West Dedham St,1S,South End,08:00,12:00,Even,Washington St,Tremont St,0.2159,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2792,West Fifth St,5,South Boston,09:00,13:00,Odd,D St,Dorchester St,0.3133,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2793,West Fifth St,5,South Boston,09:00,13:00,Even,D St,Dorchester St,0.3133,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2794,Westerly St,2,Jamaica Plain,12:00,16:00,Even,Centre St,Sunnyside St,0.0780,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2795,Westerly St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Sunnyside St,0.0780,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2796,Westland Ave,10F,Fenway/Kenmore,12:00,16:00,Odd,Massachusetts Ave,Hemenway St,0.2169,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2797,Westland Ave,10F,Fenway/Kenmore,12:00,16:00,Even,Massachusetts Ave,Hemenway St,0.2169,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2798,Westminster St,10R,Roxbury,08:00,12:00,Odd,Hammond St,Greenwich St,0.0273,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2799,Westminster St,10R,Roxbury,08:00,12:00,Even,Hammond St,Greenwich St,0.0273,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2800,Westmore Rd,7,South Dorchester,08:00,12:00,Even,Deering Rd,Hazleton St,0.2513,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2801,Westmore Rd,7,South Dorchester,08:00,12:00,Odd,Deering Rd,Hazleton St,0.2513,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2802,Westview St,7,South Dorchester,08:00,12:00,Odd,Stratton St,Blue Hill Ave,0.3246,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2803,Westview St,7,South Dorchester,08:00,12:00,Even,Stratton St,Blue Hill Ave,0.3246,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2804,Westville St,3,North Dorchester,08:00,12:00,Odd,Geneva Ave,Draper St,0.2114,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2805,Westville St,3,North Dorchester,08:00,12:00,Even,Geneva Ave,Draper St,0.2114,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2806,Wheatland Ave,7,South Dorchester,12:00,16:00,Even,Washington St,Norwell St,0.2991,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2807,Wheatland Ave,7,South Dorchester,12:00,16:00,Odd,Washington St,Norwell St,0.2991,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2808,White St,9,East Boston,08:00,12:00,Odd,Border St,Brooks St,0.2100,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2809,White St,9,East Boston,08:00,12:00,Even,Border St,Brooks St,0.2100,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2810,White St,9,East Boston,12:00,16:00,Odd,Brooks St,Trenton St,0.2059,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2811,White St,9,East Boston,12:00,16:00,Even,Brooks St,Trenton St,0.2059,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2812,Whitfield St,7,South Dorchester,08:00,12:00,Even,Norfolk St,Talbot Ave,0.1169,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2813,Whitfield St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Talbot Ave,0.1169,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2814,Whitfield St,7,South Dorchester,12:00,16:00,Even,Talbot Ave,Park St,0.2902,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2815,Whitfield St,7,South Dorchester,12:00,16:00,Odd,Talbot Ave,Park St,0.2902,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2816,Whiting St,10R,Roxbury,08:00,12:00,Even,Warren St,Winthrop St,0.2034,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2817,Whiting St,10R,Roxbury,08:00,12:00,Odd,Warren St,Winthrop St,0.2034,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2818,Whitman St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Dead End,0.1542,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2819,Whitman St,7,South Dorchester,08:00,12:00,Even,Norfolk St,Dead End,0.1542,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2820,Whittier St,10R,Roxbury,08:00,12:00,Even,Cabot St,Tremont St,0.1301,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2821,Whittier St,10R,Roxbury,08:00,12:00,Odd,Cabot St,Tremont St,0.1301,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2822,Wichita Ter,7,South Dorchester,12:00,16:00,Odd,River St,Dead End,0.0511,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2823,Wichita Ter,7,South Dorchester,12:00,16:00,Even,River St,Dead End,0.0511,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2824,Wiggin St,1N,North End,08:00,12:00,Odd,North Bennet St,Tileston St,0.0225,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2825,Wiggin St,1N,North End,08:00,12:00,Even,North Bennet St,Tileston St,0.0225,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2826,Wigglesworth St,10M,Mission Hill,08:00,12:00,EVEN,Tremont St,Huntington Ave,0.1131,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False
2827,Wigglesworth St,10M,Mission Hill,08:00,12:00,ODD,Tremont St,Huntington Ave,0.1131,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2828,Wilcock St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Morton St,0.1540,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2829,Wilcock St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Morton St,0.1540,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2830,Wildwood St,7,South Dorchester,08:00,12:00,Even,Middleton St,Morton St,0.1305,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2831,Wildwood St,7,South Dorchester,08:00,12:00,Odd,Middleton St,Morton St,0.1305,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2832,Wildwood St,7,South Dorchester,12:00,16:00,Even,Morton St,Woolson St,0.1032,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2833,Wildwood St,7,South Dorchester,12:00,16:00,Odd,Morton St,Woolson St,0.1032,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2834,Wilkinson Park,3,North Dorchester,08:00,12:00,Even,East St,Dead End,0.0472,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2835,Wilkinson Park,3,North Dorchester,08:00,12:00,Odd,East St,Dead End,0.0472,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2836,Willow St,1H,Beacon Hill,08:00,12:00,Even,Chestnut St,Mt Vernon St,0.0462,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False
2837,Willowwood St,7,South Dorchester,08:00,12:00,Odd,Woodrow Ave,Ballou Ave,0.2430,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2838,Willowwood St,7,South Dorchester,08:00,12:00,Even,Woodrow Ave,Ballou Ave,0.2430,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2839,William E Mullins Way,1S,South End,00:01,07:00,,Harrison Ave,Washington St,0.0657,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2842,William J Day Blvd,99,DCR,08:00,12:00,To Castle Island,O Street,Shore Rd,1.8089,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
2843,William J Day Blvd,99,DCR,08:00,12:00,To Columbia Rd,Shore Rd,I Street,1.8089,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
2844,Williams St,10R,Roxbury,08:00,12:00,Even,Washington St,Shawmut Ave,0.1064,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2845,Williams St,10R,Roxbury,08:00,12:00,Odd,Washington St,Shawmut Ave,0.1064,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2846,Willis St,3,North Dorchester,12:00,16:00,Even,Pleasant St,Sumner St,0.1411,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
2847,Willis St,3,North Dorchester,12:00,16:00,Odd,Pleasant St,Sumner St,0.1411,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
2848,Wilmore St,7,South Dorchester,12:00,16:00,Even,Blue Hill Ave,Norfolk St,0.1121,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2849,Wilmore St,7,South Dorchester,12:00,16:00,Odd,Blue Hill Ave,Norfolk St,0.1121,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2850,Wilrose St,3,North Dorchester,12:00,16:00,Odd,Westwood St,Puritan Ave,0.0873,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2851,Wilrose St,3,North Dorchester,12:00,16:00,Even,Westwood St,Puritan Ave,0.0873,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2852,Wilson Park,4,Allston/Brighton,08:00,12:00,Even,Commonwealth Ave,Dead End,0.0975,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2853,Wilson Park,4,Allston/Brighton,08:00,12:00,Odd,Commonwealth Ave,Dead End,0.0975,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2854,Wilton St,4,Allston/Brighton,08:00,12:00,Even,Cambridge St,Braintree St,0.0653,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False
2855,Wilton St,4,Allston/Brighton,08:00,12:00,Odd,Cambridge St,Braintree St,0.0653,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
2856,Windsor St,10R,Roxbury,08:00,12:00,Even,Shawmut Ave,Warwick St,0.1619,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2857,Windsor St,10R,Roxbury,08:00,12:00,Odd,Shawmut Ave,Warwick St,0.1619,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2858,Winfield St,5,South Boston,09:00,13:00,Even,East Seventh St,East Eighth St,0.0568,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2859,Winfield St,5,South Boston,09:00,13:00,Odd,East Seventh St,East Eighth St,0.0568,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2860,Winston Rd,7,South Dorchester,08:00,12:00,Even,Willowwood St,Lucerne St,0.1689,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2861,Winston Rd,7,South Dorchester,08:00,12:00,Odd,Willowwood St,Lucerne St,0.1689,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2862,Winter St,3,North Dorchester,08:00,12:00,Even,Bowdoin St,Church St,0.1180,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False
2863,Winter St,3,North Dorchester,08:00,12:00,Odd,Bowdoin St,Church St,0.1180,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False
2864,Winter St,1F,Downtown,00:01,07:00,,Washington St,Tremont St,0.1047,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
2865,Winthrop St,1C,Charlestown,08:00,12:00,Odd,Warren St,Monument Sq,0.1494,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2866,Winthrop St,1C,Charlestown,08:00,12:00,Even,Warren St,Monument Sq,0.1494,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2867,Winthrop St,10R,Roxbury,08:00,12:00,Even,Warren St,Blue Hill Ave,0.4222,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2868,Winthrop St,10R,Roxbury,08:00,12:00,Odd,Warren St,Blue Hill Ave,0.4222,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2869,Winthrop St,9,East Boston,08:00,12:00,Odd,Maverick Sq,Paris St,0.0411,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2870,Winthrop St,9,East Boston,08:00,12:00,Even,Maverick Sq,Paris St,0.0411,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2871,Wise St,2,Jamaica Plain,12:00,16:00,Even,Centre St,Roys St,0.0828,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False
2872,Wise St,2,Jamaica Plain,12:00,16:00,Odd,Centre St,Roys St,0.0828,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
2873,Withington St,7,South Dorchester,08:00,12:00,Odd,Norfolk St,Torrey St,0.1305,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
2874,Withington St,7,South Dorchester,08:00,12:00,Even,Norfolk St,Torrey St,0.1305,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False
2875,William Cardinal O'Connell Way,1W,West End,00:01,07:00,,Staniford St,Blossom St,0.2186,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
